iter	RMSE
4335	0.156124774
4336	0.1561166594
4337	0.1561012165
4338	0.1560974714
4339	0.1560948812
4340	0.1560848807
4341	0.1560748395
4342	0.1560715899
4343	0.1560654755
4344	0.1560616235
4345	0.1560581882
4346	0.1560485906
4347	0.1560402142
4348	0.1560363462
4349	0.1560321467
4350	0.1560249301
4351	0.1560230081
4352	0.1560137489
4353	0.1560116356
4354	0.1560043657
4355	0.1559975534
4356	0.1559952324
4357	0.1559589426
4358	0.1559551109
4359	0.1559536377
4360	0.1559425145
4361	0.1559274693
4362	0.1559133406
4363	0.155898717
4364	0.1558888079
4365	0.1558856361
4366	0.15587701
4367	0.1558679401
4368	0.1558545342
4369	0.155851398
4370	0.1558467688
4371	0.1558289015
4372	0.1558257051
4373	0.1558215453
4374	0.1558180575
4375	0.1558095291
4376	0.155797583
4377	0.1557893422
4378	0.1557787149
4379	0.1557735963
4380	0.1557645029
4381	0.1557615245
4382	0.155755355
4383	0.1557522958
4384	0.1557496448
4385	0.155742141
4386	0.1557333808
4387	0.1557292968
4388	0.1557152773
4389	0.1557041675
4390	0.1556979734
4391	0.1556918801
4392	0.1556736709
4393	0.1556636954
4394	0.1556604798
4395	0.1556519859
4396	0.15560702
4397	0.1555889487
4398	0.1555855542
4399	0.1555802309
4400	0.1555717991
4401	0.1555621518
4402	0.15555636
4403	0.1555402836
4404	0.1555384632
4405	0.1555334686
4406	0.1555271523
4407	0.155525722
4408	0.1555220271
4409	0.1554797393
4410	0.155466704
4411	0.1554634444
4412	0.1554552761
4413	0.1554534281
4414	0.1554419118
4415	0.1554301598
4416	0.1554204806
4417	0.1554159228
4418	0.1554083656
4419	0.1554068907
4420	0.1553898677
4421	0.1553863828
4422	0.1553836374
4423	0.1553789376
4424	0.1553716879
4425	0.1553620123
4426	0.1553479964
4427	0.1553445585
4428	0.1553389673
4429	0.1553342577
4430	0.1553292275
4431	0.155315055
4432	0.1553074089
4433	0.1552888449
4434	0.155287791
4435	0.1552797889
4436	0.1552753187
4437	0.1552644317
4438	0.1552602393
4439	0.1552570487
4440	0.1552541371
4441	0.1552484381
4442	0.1552394198
4443	0.1552289446
4444	0.1552259438
4445	0.155223786
4446	0.1552159781
4447	0.1552081069
4448	0.155203994
4449	0.1551964604
4450	0.1551921912
4451	0.1551901311
4452	0.1551742366
4453	0.1551646056
4454	0.15516147
4455	0.1551410579
4456	0.155123967
4457	0.1551189861
4458	0.1551055815
4459	0.1551009005
4460	0.1550951168
4461	0.155086291
4462	0.1550697693
4463	0.1550595235
4464	0.1550559071
4465	0.1550480997
4466	0.1550450606
4467	0.1550383406
4468	0.1550295321
4469	0.1550245513
4470	0.1550189811
4471	0.1550129233
4472	0.1550048437
4473	0.1549977634
4474	0.1549825554
4475	0.1549736766
4476	0.1549717894
4477	0.1549686271
4478	0.154959924
4479	0.1549562158
4480	0.1549505401
4481	0.1549426589
4482	0.1549349535
4483	0.1549280292
4484	0.154915361
4485	0.154912714
4486	0.1549072996
4487	0.1549020128
4488	0.1548956854
4489	0.1548929011
4490	0.154891483
4491	0.1548882748
4492	0.154876466
4493	0.1548664078
4494	0.1548645022
4495	0.154858812
4496	0.1548573645
4497	0.1548508516
4498	0.1548425544
4499	0.1548404289
4500	0.1548373495
4501	0.1548202385
4502	0.1548162295
4503	0.1548056071
4504	0.1547924878
4505	0.1547844216
4506	0.1547794857
4507	0.1547748267
4508	0.1547664549
4509	0.1547613917
4510	0.1547585889
4511	0.1547532035
4512	0.1547358935
4513	0.1547180325
4514	0.1547136816
4515	0.154699991
4516	0.1546911234
4517	0.154689021
4518	0.1546827356
4519	0.1546759105
4520	0.1546731506
4521	0.1546683026
4522	0.1546672933
4523	0.1546594968
4524	0.1546489646
4525	0.1546379461
4526	0.1546367791
4527	0.1546350439
4528	0.154621521
4529	0.1546204924
4530	0.1546126554
4531	0.1545961138
4532	0.1545885322
4533	0.154585522
4534	0.1545794361
4535	0.1545645497
4536	0.1545635309
4537	0.1545581371
4538	0.1545536165
4539	0.1545467833
4540	0.1545454411
4541	0.1545404063
4542	0.1545337875
4543	0.154530085
4544	0.1545254793
4545	0.154518255
4546	0.1545107104
4547	0.1545027972
4548	0.1544933725
4549	0.1544867558
4550	0.1544829406
4551	0.1544778882
4552	0.1544764142
4553	0.154467939
4554	0.1544593043
4555	0.1544487176
4556	0.1544445561
4557	0.1544416788
4558	0.1544267426
4559	0.1544172255
4560	0.1544097198
4561	0.1544069609
4562	0.1544006898
4563	0.1543969137
4564	0.1543885105
4565	0.1543811665
4566	0.1543749803
4567	0.1543679428
4568	0.1543667066
4569	0.1543655594
4570	0.154357115
4571	0.1543528883
4572	0.1543515006
4573	0.1543357635
4574	0.1543262888
4575	0.1543246788
4576	0.154323067
4577	0.1543197583
4578	0.1543138887
4579	0.1543092577
4580	0.1542998778
4581	0.1542919978
4582	0.1542863334
4583	0.1542774
4584	0.1542700587
4585	0.1542633059
4586	0.1542551825
4587	0.1542416653
4588	0.1542357612
4589	0.154234001
4590	0.1542286956
4591	0.1542214882
4592	0.1542132473
4593	0.1542092491
4594	0.1542032263
4595	0.1541987713
4596	0.1541862082
4597	0.1541830811
4598	0.1541804214
4599	0.1541751948
4600	0.1541696862
4601	0.1541601269
4602	0.1541588681
4603	0.1541509444
4604	0.154148724
4605	0.154132828
4606	0.1541288202
4607	0.1541233163
4608	0.1541195979
4609	0.1541185011
4610	0.1541139353
4611	0.1541094899
4612	0.1541052329
4613	0.1541032102
4614	0.1540979824
4615	0.1540908265
4616	0.1540837646
4617	0.1540734435
4618	0.1540340514
4619	0.1540203832
4620	0.1540192883
4621	0.1540147709
4622	0.1540096915
4623	0.1540038799
4624	0.153999667
4625	0.1539924739
4626	0.1539840723
4627	0.1539737532
4628	0.1539649823
4629	0.1539618148
4630	0.1539477516
4631	0.1539392821
4632	0.1539321161
4633	0.1539220008
4634	0.1539168042
4635	0.1539118635
4636	0.1538960854
4637	0.1538869079
4638	0.1538857363
4639	0.1538765734
4640	0.1538691931
4641	0.1538641051
4642	0.1538613993
4643	0.1538536035
4644	0.1538490134
4645	0.1538401935
4646	0.153835991
4647	0.1538278482
4648	0.1538237712
4649	0.1538176433
4650	0.1538124014
4651	0.153800794
4652	0.1537951586
4653	0.1537924848
4654	0.1537811434
4655	0.1537705148
4656	0.1537647913
4657	0.1537553528
4658	0.1537505556
4659	0.1537494608
4660	0.1537422949
4661	0.1537377338
4662	0.1537353201
4663	0.1537302064
4664	0.1537256448
4665	0.1537187472
4666	0.153715367
4667	0.1537024529
4668	0.1536992331
4669	0.1536971267
4670	0.1536962597
4671	0.1536869052
4672	0.1536838598
4673	0.1536813169
4674	0.1536659625
4675	0.1536599356
4676	0.1536445449
4677	0.153636874
4678	0.1536353521
4679	0.1536194873
4680	0.1536138033
4681	0.1536050862
4682	0.1535991155
4683	0.1535905341
4684	0.1535888564
4685	0.1535859219
4686	0.1535842613
4687	0.153581705
4688	0.1535743596
4689	0.1535633444
4690	0.1535621333
4691	0.1535565429
4692	0.1535539832
4693	0.1535398049
4694	0.1535248504
4695	0.1535161857
4696	0.1535115766
4697	0.1535091588
4698	0.153503246
4699	0.1534962704
4700	0.1534900415
4701	0.1534827475
4702	0.1534788148
4703	0.1534737189
4704	0.1534714289
4705	0.1534627828
4706	0.1534577638
4707	0.1534490753
4708	0.1534335669
4709	0.1534258906
4710	0.1534220873
4711	0.1534152201
4712	0.1534140305
4713	0.1534124179
4714	0.1534076131
4715	0.1533998927
4716	0.1533988606
4717	0.1533920366
4718	0.153388626
4719	0.1533844994
4720	0.1533701075
4721	0.1533621057
4722	0.1533507321
4723	0.1533400007
4724	0.1533252482
4725	0.1533180873
4726	0.1533144781
4727	0.1533130195
4728	0.1533080668
4729	0.153305641
4730	0.1533008135
4731	0.1532955342
4732	0.1532888824
4733	0.1532790929
4734	0.1532647191
4735	0.1532568605
4736	0.1532421425
4737	0.1532369847
4738	0.1532302607
4739	0.1532271061
4740	0.1532226666
4741	0.1532203166
4742	0.153211246
4743	0.1532066501
4744	0.153199013
4745	0.1531939927
4746	0.1531929528
4747	0.1531878907
4748	0.1531812512
4749	0.1531668326
4750	0.1531601031
4751	0.1531535852
4752	0.1531419589
4753	0.1531321283
4754	0.1531276538
4755	0.1531233827
4756	0.1531189317
4757	0.153111993
4758	0.1531070406
4759	0.1531002665
4760	0.1530947014
4761	0.1530921677
4762	0.1530886672
4763	0.1530755979
4764	0.1530616629
4765	0.153060871
4766	0.1530570857
4767	0.1530495392
4768	0.1530484043
4769	0.1530442809
4770	0.1530373377
4771	0.153035759
4772	0.1530241914
4773	0.1530171661
4774	0.1530092346
4775	0.1530004792
4776	0.1529952898
4777	0.1529906954
4778	0.152983515
4779	0.1529793008
4780	0.1529722208
4781	0.1529701743
4782	0.1529593363
4783	0.1529515027
4784	0.1529467551
4785	0.1529450121
4786	0.1529427627
4787	0.1529413433
4788	0.1529373536
4789	0.1529354982
4790	0.1529297349
4791	0.1529264686
4792	0.1529235612
4793	0.15292016
4794	0.1529113157
4795	0.1528975699
4796	0.1528874952
4797	0.1528843887
4798	0.152876283
4799	0.1528671692
4800	0.1528659939
4801	0.152858488
4802	0.1528574659
4803	0.1528511291
4804	0.152842018
4805	0.1528355709
4806	0.1528312772
4807	0.1528257645
4808	0.1528212755
4809	0.1528163699
4810	0.1528101426
4811	0.152803331
4812	0.152798886
4813	0.1527932079
4814	0.152780847
4815	0.1527762494
4816	0.1527703877
4817	0.1527577029
4818	0.1527524461
4819	0.1527481971
4820	0.1527466349
4821	0.1527436082
4822	0.1527358425
4823	0.1527299092
4824	0.152721358
4825	0.1527124936
4826	0.1527090673
4827	0.1527061195
4828	0.1527023207
4829	0.1526897568
4830	0.1526778479
4831	0.1526745533
4832	0.152666797
4833	0.1526618822
4834	0.1526569076
4835	0.1526500582
4836	0.1526418094
4837	0.1526380821
4838	0.1526364528
4839	0.1526310354
4840	0.1526274862
4841	0.1526232297
4842	0.1526157327
4843	0.152605585
4844	0.1526012068
4845	0.1525937143
4846	0.152586559
4847	0.1525855291
4848	0.152574205
4849	0.1525693941
4850	0.1525645483
4851	0.1525501847
4852	0.1525378104
4853	0.1525357787
4854	0.1525322765
4855	0.1525222417
4856	0.1525173305
4857	0.1525079575
4858	0.1524966391
4859	0.1524907891
4860	0.1524787366
4861	0.1524761056
4862	0.1524666773
4863	0.1524556739
4864	0.1524536609
4865	0.1524489543
4866	0.152436862
4867	0.1524317212
4868	0.1524270211
4869	0.1524242626
4870	0.1524199866
4871	0.1524064535
4872	0.1523971124
4873	0.1523857857
4874	0.1523849757
4875	0.1523689014
4876	0.1523666852
4877	0.1523655813
4878	0.1523635703
4879	0.1523583578
4880	0.1523514805
4881	0.1523450915
4882	0.1523409286
4883	0.1523307101
4884	0.1523224542
4885	0.1523177762
4886	0.1523016215
4887	0.1522910517
4888	0.1522842216
4889	0.1522797406
4890	0.1522773392
4891	0.1522707166
4892	0.1522647079
4893	0.1522583614
4894	0.152235066
4895	0.1522142398
4896	0.1522132162
4897	0.1522013849
4898	0.1521965338
4899	0.1521931168
4900	0.1521868306
4901	0.15216733
4902	0.1521627606
4903	0.1521539536
4904	0.1521507071
4905	0.1521476598
4906	0.1521387462
4907	0.1521239619
4908	0.1521131509
4909	0.1520919086
4910	0.152088578
4911	0.1520883756
4912	0.1520852305
4913	0.1520792995
4914	0.1520763593
4915	0.1520671931
4916	0.152051046
4917	0.152049049
4918	0.1520442929
4919	0.1520360093
4920	0.1520159575
4921	0.1520074573
4922	0.1520067761
4923	0.1520052517
4924	0.1520024248
4925	0.1519960813
4926	0.1519896388
4927	0.1519730331
4928	0.1519647761
4929	0.1519645525
4930	0.1519639829
4931	0.1519628393
4932	0.1519555002
4933	0.1519495976
4934	0.1519464724
4935	0.1519418624
4936	0.1519359399
4937	0.1519320554
4938	0.1519256141
4939	0.1519168372
4940	0.1519125986
4941	0.1519085478
4942	0.1519006198
4943	0.1518889579
4944	0.1518806775
4945	0.1518804081
4946	0.1518776609
4947	0.1518762022
4948	0.151871268
4949	0.1518702833
4950	0.1518664694
4951	0.1518562686
4952	0.1518475943
4953	0.1518417828
4954	0.1518362199
4955	0.1518280615
4956	0.151820848
4957	0.1518137539
4958	0.1518047599
4959	0.1518019083
4960	0.1517991008
4961	0.1517862955
4962	0.1517803176
4963	0.1517644539
4964	0.1517556881
4965	0.1517470191
4966	0.1517434968
4967	0.1517321217
4968	0.1517249321
4969	0.1517182431
4970	0.1517107492
4971	0.1517014196
4972	0.1516995281
4973	0.1516912658
4974	0.1516854688
4975	0.1516755921
4976	0.1516688173
4977	0.15166541
4978	0.1516595433
4979	0.1516507685
4980	0.1516422851
4981	0.1516368351
4982	0.1516307458
4983	0.1516232375
4984	0.1516184425
4985	0.151612991
4986	0.1516066627
4987	0.1515703724
4988	0.1515621146
4989	0.1515564942
4990	0.1515469922
4991	0.1515337725
4992	0.151527877
4993	0.1515147695
4994	0.1515075592
4995	0.1514946998
4996	0.1514851173
4997	0.1514805522
4998	0.1514731091
4999	0.1514657932
5000	0.1514616904
5001	0.1514609082
5002	0.1514520151
5003	0.1514389911
5004	0.1514346992
5005	0.1514300563
5006	0.1514241516
5007	0.1514176878
5008	0.1514170218
5009	0.1514115607
5010	0.1514089627
5011	0.1513968884
5012	0.1513953023
5013	0.1513934538
5014	0.1513892348
5015	0.1513891136
5016	0.1513787555
5017	0.1513715695
5018	0.1513639846
5019	0.1513619788
5020	0.1513513328
5021	0.1513478561
5022	0.1513464738
5023	0.1513398896
5024	0.1513341204
5025	0.1513323062
5026	0.1513260179
5027	0.1513236345
5028	0.1513208088
5029	0.1513123696
5030	0.1513091845
5031	0.1513040642
5032	0.1512967819
5033	0.1512929141
5034	0.1512886538
5035	0.1512834772
5036	0.15127872
5037	0.1512698886
5038	0.1512679818
5039	0.1512661554
5040	0.151260003
5041	0.1512574261
5042	0.1512534596
5043	0.1512519603
5044	0.1512468069
5045	0.1512407488
5046	0.1512294858
5047	0.151224041
5048	0.151219165
5049	0.1512170947
5050	0.1512131363
5051	0.1512051522
5052	0.1511950591
5053	0.1511882484
5054	0.1511868439
5055	0.1511788305
5056	0.1511721479
5057	0.1511671166
5058	0.1511640453
5059	0.1511600673
5060	0.1511446771
5061	0.1511374949
5062	0.1511327687
5063	0.1511258891
5064	0.1511214999
5065	0.1511135036
5066	0.1511026156
5067	0.1510923179
5068	0.1510880181
5069	0.1510777677
5070	0.1510711128
5071	0.1510590251
5072	0.1510555735
5073	0.1510452488
5074	0.1510390088
5075	0.1510346154
5076	0.1510238613
5077	0.1510192727
5078	0.151014631
5079	0.1510036442
5080	0.1509975494
5081	0.1509921919
5082	0.1509839418
5083	0.1509820341
5084	0.1509779285
5085	0.1509724341
5086	0.1509638535
5087	0.150952776
5088	0.1509499871
5089	0.1509457476
5090	0.1509383043
5091	0.1509264833
5092	0.1509127705
5093	0.1509065561
5094	0.1508937552
5095	0.1508872868
5096	0.1508836843
5097	0.1508761435
5098	0.1508733341
5099	0.1508691553
5100	0.1508591425
5101	0.1508540041
5102	0.1508525377
5103	0.1508384217
5104	0.1508287851
5105	0.150824949
5106	0.1508113305
5107	0.150806344
5108	0.1508019229
5109	0.1507955737
5110	0.1507900434
5111	0.1507822447
5112	0.1507751696
5113	0.1507721716
5114	0.1507643564
5115	0.1507633817
5116	0.1507489398
5117	0.1507452373
5118	0.1507396746
5119	0.1507268574
5120	0.1507215499
5121	0.1507127012
5122	0.1507006728
5123	0.1506969006
5124	0.1506922905
5125	0.1506813195
5126	0.1506750672
5127	0.1506566673
5128	0.1506548436
5129	0.1506450987
5130	0.1506407943
5131	0.1506380001
5132	0.1506333211
5133	0.1506268064
5134	0.1506230546
5135	0.1506213899
5136	0.1506175598
5137	0.1506154809
5138	0.150612154
5139	0.1506030387
5140	0.1505897466
5141	0.1505848391
5142	0.1505820771
5143	0.1505796199
5144	0.150567427
5145	0.1505561418
5146	0.1505444964
5147	0.1505391858
5148	0.1505295106
5149	0.1505273974
5150	0.1505150134
5151	0.1505144361
5152	0.1505033018
5153	0.1504992441
5154	0.1504911086
5155	0.1504753858
5156	0.1504725031
5157	0.1504708086
5158	0.1504666811
5159	0.1504653898
5160	0.1504619936
5161	0.1504588165
5162	0.1504520888
5163	0.1504488351
5164	0.150436707
5165	0.1504223709
5166	0.1504161317
5167	0.1504084861
5168	0.1503971776
5169	0.1503851858
5170	0.1503833327
5171	0.150374749
5172	0.1503672244
5173	0.1503587015
5174	0.1503546486
5175	0.1503495042
5176	0.1503481227
5177	0.1503407855
5178	0.1503342795
5179	0.1503296098
5180	0.1503188554
5181	0.1503119874
5182	0.1503072055
5183	0.1502959926
5184	0.1502919007
5185	0.1502888718
5186	0.1502847677
5187	0.1502817891
5188	0.1502786782
5189	0.1502754485
5190	0.150270657
5191	0.1502633751
5192	0.1502625134
5193	0.1502460006
5194	0.1502408184
5195	0.1502158631
5196	0.1502096972
5197	0.150208254
5198	0.150203827
5199	0.1501922113
5200	0.1501893903
5201	0.1501801427
5202	0.150174191
5203	0.1501674152
5204	0.1501602926
5205	0.1501533771
5206	0.1501444027
5207	0.150130262
5208	0.1501248281
5209	0.1501185247
5210	0.1501121279
5211	0.1500946408
5212	0.1500820613
5213	0.1500631221
5214	0.1500560421
5215	0.1500478467
5216	0.1500415045
5217	0.1500401128
5218	0.1500383278
5219	0.1500342077
5220	0.1500284514
5221	0.1500177719
5222	0.150012834
5223	0.1500065259
5224	0.1499939968
5225	0.1499900419
5226	0.1499840792
5227	0.1499819997
5228	0.1499746968
5229	0.1499641141
5230	0.1499618382
5231	0.1499561371
5232	0.149947457
5233	0.1499446777
5234	0.1499360057
5235	0.1499246276
5236	0.1499204827
5237	0.1499180597
5238	0.1499171132
5239	0.1499104856
5240	0.1499063258
5241	0.1499028231
5242	0.1498992378
5243	0.1498954672
5244	0.1498898786
5245	0.1498830592
5246	0.1498761702
5247	0.1498672065
5248	0.1498540732
5249	0.1498462209
5250	0.1498407367
5251	0.1498362717
5252	0.1498343613
5253	0.1498234445
5254	0.1498211006
5255	0.1498160154
5256	0.1498096567
5257	0.1498016909
5258	0.1497997421
5259	0.1497817584
5260	0.1497767782
5261	0.1497743922
5262	0.1497686587
5263	0.1497606781
5264	0.1497586461
5265	0.1497535816
5266	0.149751526
5267	0.14974862
5268	0.1497377613
5269	0.1497334944
5270	0.1497270082
5271	0.1497154839
5272	0.1497083839
5273	0.1497059977
5274	0.1497022283
5275	0.1496958063
5276	0.1496936384
5277	0.1496884174
5278	0.1496825325
5279	0.1496747604
5280	0.1496685467
5281	0.1496479609
5282	0.1496462756
5283	0.1496416648
5284	0.1496357331
5285	0.1496284548
5286	0.1496200351
5287	0.1496162052
5288	0.1496101679
5289	0.1496053515
5290	0.1495981373
5291	0.1495967365
5292	0.1495878472
5293	0.149586473
5294	0.149579607
5295	0.1495756406
5296	0.1495709108
5297	0.1495646044
5298	0.1495533002
5299	0.1495463512
5300	0.1495351615
5301	0.1495328013
5302	0.1495308118
5303	0.1495269618
5304	0.1495114618
5305	0.149505353
5306	0.1495011654
5307	0.1494996068
5308	0.1494919777
5309	0.1494835688
5310	0.1494780557
5311	0.1494745181
5312	0.1494690366
5313	0.1494634442
5314	0.1494509835
5315	0.1494443003
5316	0.1494382934
5317	0.1494315322
5318	0.1494198714
5319	0.1494135134
5320	0.1494084362
5321	0.1494035292
5322	0.1493941239
5323	0.1493884329
5324	0.1493867125
5325	0.1493816543
5326	0.14937809
5327	0.1493721057
5328	0.1493683623
5329	0.1493588479
5330	0.1493482676
5331	0.1493430791
5332	0.1493357349
5333	0.1493300696
5334	0.149325871
5335	0.1493232445
5336	0.1493221549
5337	0.1493024608
5338	0.1493013621
5339	0.1492966542
5340	0.1492890135
5341	0.1492838736
5342	0.1492785325
5343	0.1492748539
5344	0.1492705129
5345	0.1492503503
5346	0.1492372644
5347	0.1492350736
5348	0.1492346774
5349	0.1492263445
5350	0.1492212656
5351	0.1492158946
5352	0.1492093876
5353	0.1492068969
5354	0.1492044928
5355	0.1491987782
5356	0.1491953527
5357	0.1491930943
5358	0.1491916482
5359	0.1491875628
5360	0.1491820126
5361	0.1491754799
5362	0.1491664062
5363	0.1491609387
5364	0.1491532219
5365	0.1491525637
5366	0.1491485344
5367	0.1491442638
5368	0.149137581
5369	0.1491271539
5370	0.1491112329
5371	0.1491008774
5372	0.1490978469
5373	0.1490956232
5374	0.1490913859
5375	0.1490865772
5376	0.1490761243
5377	0.1490558668
5378	0.149053548
5379	0.1490458526
5380	0.1490417552
5381	0.1490331781
5382	0.149031111
5383	0.1490287478
5384	0.1490234674
5385	0.1490165064
5386	0.1490047251
5387	0.1490027176
5388	0.1490015931
5389	0.148999303
5390	0.1489974893
5391	0.1489925417
5392	0.1489889681
5393	0.148982001
5394	0.1489798485
5395	0.1489754018
5396	0.148971675
5397	0.1489706941
5398	0.148964411
5399	0.1489606418
5400	0.1489579916
5401	0.1489494403
5402	0.1489425019
5403	0.1489311605
5404	0.1489187672
5405	0.1489084889
5406	0.1489061137
5407	0.1488957766
5408	0.1488911569
5409	0.1488885798
5410	0.1488859464
5411	0.1488739939
5412	0.1488725665
5413	0.1488715598
5414	0.1488701913
5415	0.1488696602
5416	0.1488660203
5417	0.1488548067
5418	0.1488511389
5419	0.1488436811
5420	0.1488411604
5421	0.1488377699
5422	0.1488343737
5423	0.1488325472
5424	0.1488261457
5425	0.1488166592
5426	0.1488112729
5427	0.1488098708
5428	0.1488062844
5429	0.1488003872
5430	0.1487903986
5431	0.1487890298
5432	0.1487878984
5433	0.1487860154
5434	0.1487854265
5435	0.1487829693
5436	0.1487791995
5437	0.148777245
5438	0.1487733259
5439	0.1487692891
5440	0.1487671187
5441	0.1487655658
5442	0.1487634435
5443	0.1487532043
5444	0.1487414375
5445	0.148733583
5446	0.1487304923
5447	0.1487243711
5448	0.1487218449
5449	0.1487155417
5450	0.1487060774
5451	0.1487024166
5452	0.1486987933
5453	0.1486779913
5454	0.1486673018
5455	0.1486626275
5456	0.1486608696
5457	0.1486588419
5458	0.1486560782
5459	0.1486501381
5460	0.1486475348
5461	0.1486455383
5462	0.1486363383
5463	0.1486260987
5464	0.1486216591
5465	0.1486203648
5466	0.1486193577
5467	0.1486110004
5468	0.1486049189
5469	0.1485992696
5470	0.148593934
5471	0.1485922703
5472	0.1485879219
5473	0.1485868642
5474	0.1485791594
5475	0.1485681596
5476	0.1485542998
5477	0.1485447068
5478	0.1485396534
5479	0.1485363314
5480	0.1485329587
5481	0.1485289956
5482	0.1485245609
5483	0.1485126301
5484	0.1485099693
5485	0.1485056805
5486	0.1485044857
5487	0.1484830346
5488	0.1484797045
5489	0.148474796
5490	0.1484719082
5491	0.1484661512
5492	0.1484611802
5493	0.1484583385
5494	0.1484565759
5495	0.1484519768
5496	0.1484491906
5497	0.1484414176
5498	0.1484260208
5499	0.1484143143
5500	0.1484075348
5501	0.1484041134
5502	0.1483987279
5503	0.1483927024
5504	0.1483880541
5505	0.1483825793
5506	0.1483775502
5507	0.1483744818
5508	0.1483725261
5509	0.1483652803
5510	0.1483582068
5511	0.1483490762
5512	0.1483466697
5513	0.1483348816
5514	0.1483282434
5515	0.1483266092
5516	0.1483184402
5517	0.1483127542
5518	0.1483031285
5519	0.1482976391
5520	0.1482969182
5521	0.1482920159
5522	0.1482893579
5523	0.1482842413
5524	0.1482793187
5525	0.1482780158
5526	0.1482665343
5527	0.1482661455
5528	0.1482528014
5529	0.1482441589
5530	0.1482367005
5531	0.1482313326
5532	0.1482288567
5533	0.1482253662
5534	0.1482175275
5535	0.1482145086
5536	0.1482126515
5537	0.1482011831
5538	0.148193807
5539	0.1481900621
5540	0.1481866282
5541	0.1481805957
5542	0.1481707148
5543	0.148169117
5544	0.1481681734
5545	0.1481666616
5546	0.1481650107
5547	0.1481641767
5548	0.1481517252
5549	0.1481496645
5550	0.1481478126
5551	0.1481415716
5552	0.1481350316
5553	0.1481317369
5554	0.1481281114
5555	0.1481240668
5556	0.148121028
5557	0.1481201248
5558	0.1481170937
5559	0.1481074962
5560	0.1481016525
5561	0.1480995875
5562	0.1480943673
5563	0.1480934671
5564	0.1480874128
5565	0.148082129
5566	0.1480777406
5567	0.1480776766
5568	0.1480741057
5569	0.148067326
5570	0.1480613785
5571	0.1480582237
5572	0.1480563265
5573	0.148052597
5574	0.1480485182
5575	0.1480420165
5576	0.1480379434
5577	0.1480357578
5578	0.1480320436
5579	0.1480266615
5580	0.1480208265
5581	0.1480148629
5582	0.1480051943
5583	0.1480011417
5584	0.1479958475
5585	0.1479939968
5586	0.1479931016
5587	0.147992054
5588	0.1479886536
5589	0.1479832772
5590	0.1479769506
5591	0.1479720423
5592	0.147966909
5593	0.1479575866
5594	0.1479503832
5595	0.1479419367
5596	0.1479318032
5597	0.1479268392
5598	0.1479232542
5599	0.1479181004
5600	0.1479142863
5601	0.1479104064
5602	0.1479074448
5603	0.1478993321
5604	0.147895828
5605	0.1478952242
5606	0.1478879776
5607	0.1478876325
5608	0.1478788128
5609	0.1478757336
5610	0.1478642077
5611	0.1478626848
5612	0.1478550409
5613	0.147835755
5614	0.1478295128
5615	0.147827679
5616	0.1478219829
5617	0.1478146478
5618	0.147813106
5619	0.1478057875
5620	0.1478031688
5621	0.1478017284
5622	0.1477973435
5623	0.147791579
5624	0.1477901307
5625	0.1477788347
5626	0.1477683892
5627	0.1477668266
5628	0.1477658531
5629	0.1477608827
5630	0.1477593317
5631	0.1477487509
5632	0.1477431909
5633	0.1477369503
5634	0.1477364167
5635	0.1477126561
5636	0.1477038602
5637	0.1476993678
5638	0.1476896841
5639	0.1476749474
5640	0.1476645101
5641	0.1476590461
5642	0.1476567579
5643	0.1476475809
5644	0.1476458304
5645	0.1476432962
5646	0.147641278
5647	0.1476395565
5648	0.1476287931
5649	0.1476197714
5650	0.147611214
5651	0.1476103605
5652	0.1476092457
5653	0.1476068486
5654	0.1476041371
5655	0.1475970472
5656	0.1475956637
5657	0.1475939545
5658	0.1475893552
5659	0.1475875488
5660	0.1475814204
5661	0.147574826
5662	0.1475719989
5663	0.1475687512
5664	0.1475601657
5665	0.1475537024
5666	0.1475509967
5667	0.1475499183
5668	0.147546081
5669	0.1475418882
5670	0.1475302659
5671	0.1475266597
5672	0.1475215753
5673	0.1475173155
5674	0.1475164933
5675	0.1475132063
5676	0.1475082239
5677	0.1475030547
5678	0.1474947421
5679	0.1474892982
5680	0.1474800875
5681	0.1474787034
5682	0.1474757906
5683	0.1474658437
5684	0.1474639805
5685	0.1474569607
5686	0.1474502971
5687	0.1474436591
5688	0.1474422642
5689	0.1474407112
5690	0.1474368148
5691	0.147435001
5692	0.1474243244
5693	0.1474230695
5694	0.1474209479
5695	0.1474193535
5696	0.1474157741
5697	0.1474099196
5698	0.1474085754
5699	0.1473995563
5700	0.1473975889
5701	0.1473963249
5702	0.1473933325
5703	0.1473752948
5704	0.1473721936
5705	0.1473690711
5706	0.1473677715
5707	0.1473613979
5708	0.1473587234
5709	0.1473552867
5710	0.1473380718
5711	0.1473340326
5712	0.1473288792
5713	0.1473275938
5714	0.1473175633
5715	0.147315982
5716	0.1473104777
5717	0.1473005609
5718	0.1472990289
5719	0.1472987808
5720	0.1472984725
5721	0.1472893046
5722	0.1472846695
5723	0.1472815661
5724	0.1472789357
5725	0.1472764979
5726	0.1472755536
5727	0.1472718693
5728	0.1472424182
5729	0.1472402618
5730	0.1472346325
5731	0.1472281565
5732	0.1472216723
5733	0.1472182048
5734	0.1472150691
5735	0.147210588
5736	0.1472078166
5737	0.1472066047
5738	0.1472023976
5739	0.1472012481
5740	0.1471964868
5741	0.1471935555
5742	0.1471880871
5743	0.1471833082
5744	0.1471805004
5745	0.1471797495
5746	0.1471772825
